smiles,qed,sa,molwt,clogp,novel,scaffold
CC=CC=COCCOC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNS(=O)(=O)C=CC=COC,0.2000598352587625,4.15,480.5830000000002,2.3844000000000003,True,c1ccccc1
CC=CC=CC=CC=CC[CH][C@H](O)[C@@H](O)[C@@H](Cc1ccc2ccccc2c1)N(C=O)Cc1ccccc1,0.2143940087808992,3.85,494.65500000000014,5.970390000000008,True,c1ccc(CNCCc2ccc3ccccc3c2)cc1
O=C(Cc1ccccc1)C[C@@H](Cc1cccc2ccccc12)C(=O)NCc1ccccc1O,0.3771582266803412,4.0,437.53900000000016,5.222400000000006,True,O=C(Cc1ccccc1)C[C@@H](Cc1cccc2ccccc12)C(=O)NCc1ccccc1
COC=CC=CCCC(=O)N[CH]C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(S)CC(C)C,0.1827836056776056,3.95,462.6360000000002,2.6520900000000007,True,c1ccccc1
COC=CC=CCS(=O)(=O)N(C[C@H]1CCCO1)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OC,0.3256855133015426,4.3,482.5990000000002,1.8417,True,c1ccc(CCCCNC[C@H]2CCCO2)cc1
CCCC(CCc1ccccc1)OC(=O)CCC=CC=CCNS(=O)(=O)C=CC=CC#N,0.2336391645251558,3.85,456.6080000000001,4.7365800000000045,True,c1ccccc1
C=CC(c1ccccc1)[C@H](NC(=O)c1cccnc1)C(=O)NCCCC[C@@H](CO)NCC(C)C,0.2386447190627517,4.0,466.6260000000001,3.0428000000000024,True,O=C(NCCc1ccccc1)c1cccnc1
CC=CC=CCNC(=O)N([CH]Cc1cccc(OCC=O)c1)Cc1ccc(O)c(CO)c1,0.3486276203273026,4.0,437.5160000000002,3.5105900000000023,True,[CH](Cc1ccccc1)NCc1ccccc1
C=C[CH]NC(=O)[C@H](Cc1ccccc1)C[C@H](O)CNCCNC(C)(C)c1cc2cnccc2o1,0.2738635372979355,4.15,463.6020000000002,3.315990000000001,True,c1ccc(CCCCCNCCNCc2cc3cnccc3o2)cc1
CC(=O)NCCCC(=O)NC[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@H]1O,0.2929737380494084,4.25,481.5930000000003,1.4032999999999998,True,O=C(CCc1ccccc1)N[C@H]1CCc2ccccc21
COC=C1C=CCN1CC(=O)NCCCC[C@@H](CO)N(CC(C)C)S(=O)(=O)C=CC=CO,0.1894547815437041,4.15,471.6200000000001,1.8666,True,C=C1C=CCN1
C#CC=CC=CCC(=O)NC[CH]N[CH]C(=O)NC[C@@H](O)CN1CCC[C@H]1C(=O)NC(C)(C)C,0.150221950071122,4.05,459.5910000000001,0.0076800000000032,True,C1CCNC1
COC=CC1=CC(O)=C(C(C2=C(O)C(=O)c3ccccc3C2=O)C2CC2C=O)OC1,0.5492513802627025,4.3,408.4060000000002,3.215200000000002,True,O=C1C=C(C(C2=CC=CCO2)C2CC2)C(=O)c2ccccc21
CC(C)(C)NC(=O)c1ccccc1Cl,0.7606470105612122,3.45,211.692,2.8683000000000005,True,c1ccccc1
CC=CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NCC=CC=CN(C)C,0.3219906705909729,4.2,486.63800000000015,1.3001000000000014,True,O=C(CCCc1ccccc1)N1CCSC1
CC=CC=CC[C@H]1COC(C)C(=O)N1C[C@H](O)CN(CC1CCCC1)S(=O)(=O)C=CC=COC,0.3110915880763177,4.2,496.6700000000002,2.9814000000000016,True,O=C1COCCN1CCCNCC1CCCC1
C=CCCCCC[C@@H]1SCC2C1N(Cc1ccc3[nH]ncc3c1)C(=O)N2CCC=CC=CC(=O)O,0.1283478093681375,4.4,494.66100000000034,5.376700000000006,True,O=C1NC2CSCC2N1Cc1ccc2[nH]ncc2c1
Cc1ccccc1OC(O)=C1C=CC=CC(C)(NC(=O)Cn2nnc3ccccc32)CC1,0.5869622885867574,4.3,430.50800000000015,4.369420000000003,True,O=C(Cn1nnc2ccccc21)NC1C=CC=CC(=COc2ccccc2)CC1
O=CN[C@@H](Cc1ccccc1)[C@H](O)CN(C1CC1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,0.3135164612735713,4.45,433.48600000000016,1.4660999999999993,True,O=S(=O)(c1ccccc1)N(CCCCc1ccccc1)C1CC1
C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(Cc1ccccc1)C(=O)NC(C)(C)C,0.4802689236736322,4.0,440.5880000000002,2.4323,True,c1ccc(CCCCNCc2ccccc2)cc1
CC=CNC(=O)CC=CC=CCNC(=O)NCCC=CC=CC(=O)Nc1nncc2ccccc12,0.2127907507959827,4.2,474.56500000000017,3.5223000000000013,True,c1ccc2cnncc2c1
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1)S(=O)(=O)C=CC=CO,0.2756038542615822,4.2,465.6160000000002,1.7000000000000008,True,O=C(NCCc1ccccc1)[C@@H]1CCCN1
C=CCOC1C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)NCC1=CC=CC,0.4963715416999427,4.050000000000001,488.6280000000002,3.527300000000002,True,C=C1CNC(=O)[C@H](Cc2ccccc2)CC[C@H](Cc2ccccc2)NC(=O)C1
COc1ccccc1CCCCc1c(O)oc2ccccc2c1=O,0.6943361179055989,3.85,324.37600000000003,4.072600000000003,False,O=c1c(CCCCc2ccccc2)coc2ccccc12
CC=C/C(C#N)=C(/O)[C@@H](NC(=O)OC(C)(C)C)C(=O)C(N)Cc1ccc2ccccc2c1,0.3417223950788869,4.0,435.5240000000001,4.083780000000003,True,c1ccc2ccccc2c1
C#CC=CC=CCC[CH]N(Cc1cccc(C(=O)OC)c1)C(=O)NCCC=CC=CC(=O)OC,0.1545899263932253,3.85,463.55400000000026,4.347890000000004,True,c1ccccc1
C=c1ccc(=O)oc1=CC=CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC(C)C1,0.6192235823590955,4.050000000000001,408.4980000000002,0.426900000000001,True,C=c1ccc(=O)oc1=CC=CC(=O)N[C@H](CCN1CCC1)Cc1ccccc1
COC=CC=CS(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CC=COC,0.2953314346874971,4.05,480.6270000000002,2.5866,True,c1ccccc1
COc1cccc(OC)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(N)=O,0.4040753073038864,4.550000000000001,503.5770000000002,0.5578000000000014,True,O=C(COc1ccccc1)N[C@H](CC(=O)N1CCSC1)Cc1ccccc1
C=CC=CC[CH]NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(C)=O,0.0919026075552847,4.3,467.5030000000002,-2.995809999999993,True,
C#CC=CC=CCNC(=O)[C@@H](Oc1ccccc1)[C@H](O)C[C@@H](O)C(=O)NC1c2ccccc2C[C@H]1O,0.2378001183384373,4.25,490.55600000000015,1.1821999999999993,True,O=C(CCCCOc1ccccc1)NC1CCc2ccccc21
CC[CH]NC(=O)[C@H](Sc1ccccc1F)[C@H](O)[C@H](O)C[C@@H](O)C(=O)NC1c2ccccc2C[C@H]1O,0.2525520001420747,4.45,505.58800000000014,1.2216899999999995,True,O=C(CCCCCSc1ccccc1)NC1CCc2ccccc21
C=C(F)C=CC=CNCCNCC=CN[C@@H](Cc1ccccc1)[C@H](Cc1ccccc1)NC=O,0.1641088013050081,3.9,462.61300000000017,3.790600000000001,True,c1ccc(CCCCc2ccccc2)cc1
Cc1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(Cl)ccc1NS(C)(=O)=O,0.4262437810363287,4.25,487.0210000000002,3.964620000000004,True,O=C(N[C@H](CCc1ccccc1)Cc1ccccc1)c1ccccc1
CN[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CCC(=O)N[CH]C(=O)N[CH]C(=O)OC,0.2553344933022507,4.15,434.4930000000001,-0.8081199999999951,True,c1ccccc1
CCS(=O)(=O)NC=CC(=CSC=C(O)OC(C)CCc1ccc(O)cc1)C(C)(C)C,0.3133543575770635,3.95,455.6420000000002,5.203000000000006,True,c1ccccc1
CCCCCC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@H](O)[C@H](C(=O)N[CH][C@@H](C)CC)C(C)C,0.2772318048666884,3.75,453.6880000000005,4.339990000000003,True,C1CCCCC1
CC=CC=CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@H](O)[C@H](C(=O)N[CH]CC(C)C)C(C)C,0.2531760779116734,3.75,449.6560000000003,3.8919900000000025,True,C1CCCCC1
CC=CC=CCNC(=O)[C@H]([CH]N[CH]C(=O)N[C@@H](C)CCc1ccccc1)NC(=O)Cc1ccccc1,0.289736954628338,4.0,488.6320000000003,3.0130800000000013,True,O=C([CH]N[CH]CNC(=O)Cc1ccccc1)NCCCc1ccccc1
CC=CC(C)=CCC[C@@H](NC(=O)Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)O,0.3244785752700124,3.9,464.60600000000017,4.646400000000003,True,O=C(Cc1ccccc1)NCCCCCc1ccccc1
CC=CCNC(=O)[C@@H]1CSCN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1c(C)cccc1C,0.4647453935569262,4.25,495.64500000000027,2.599240000000001,True,O=C(N[C@H](CC(=O)N1CCSC1)Cc1ccccc1)c1ccccc1
COC=CC=CS(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CCC=O,0.2322863765922503,4.05,466.6000000000002,2.0154999999999994,True,c1ccccc1
C#CC=CC=CCOC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CNc1ccccc1C(=O)NC(C)(C)C,0.2817082392505618,4.0,489.6160000000002,4.070800000000003,True,c1ccc(CCCCNc2ccccc2)cc1
Cc1cccc(C[CH]N(Cc2cccc(C(N)=O)c2)C(=O)NCCC=CC=CC(N)=O)c1,0.2870673843773993,4.0,433.5320000000002,2.997810000000001,True,[CH](Cc1ccccc1)NCc1ccccc1
CC[CH]N(Cc1cccc(C(=O)Nc2ncccc2C)c1)C(=O)NCC=C(C=COC)OC,0.3898090891545914,4.1,451.5470000000002,4.416110000000003,True,O=C(Nc1ccccn1)c1ccccc1
C=CN=C1NC(=O)[SH]1C=CC=CCCNC(=O)NCC=CC=Cc1cc2ccccc2[nH]c1=O,0.2017078026231107,4.3500000000000005,477.5900000000002,4.080600000000002,True,N=C1NC(=O)[SH]1C=CC=CCCNC(=O)NCC=CC=Cc1cc2ccccc2[nH]c1=O
CC=CC=CC[C@@H](C=O)NC(=O)OCC1C=CN=CC=CN=C1,0.579024694837326,3.75,315.37300000000005,2.601300000000001,True,C1=CN=CCC=CN=C1
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)N1,0.7052123584918788,4.15,314.6939999999999,3.6461000000000015,False,O=C1Nc2ccccc2C(C#CC2CC2)N1
CC=CC[CH][C@@H](O)C[C@H](Cc1ccccc1)NC(=O)CNC(=O)N(C)CCC=CC=CCC,0.2745406229003377,3.75,454.6350000000002,4.189290000000003,True,c1ccccc1
CCNC(=O)c1cccc(CNC(=O)NCCC(C)(C)c2ccccc2)c1,0.6670490959598552,3.8,367.49300000000005,3.6034000000000033,True,O=C(NCCCc1ccccc1)NCc1ccccc1
CC[CH]C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(Cc1ccccc1)C(=O)NC(C)(C)C,0.5290410593591937,3.9,438.5920000000002,3.699390000000003,True,c1ccc(CCCCNCc2ccccc2)cc1
COC=CC=CS(=O)(=O)NCCCC[C@@H](CO)N(CC(C)C)S(=O)(=O)c1ccc(N)cc1,0.1482318494258624,4.25,489.6600000000002,2.0399000000000003,True,c1ccccc1
C=CC=CC=CC[C](O)CN(Cc1cccc(-c2ccncc2)c1)NC(=O)[CH]NC(=O)OC,0.3379753243915309,4.1,448.5230000000002,3.692580000000002,True,c1ccc(-c2ccncc2)cc1
C=NC=CC=CC=CC=CC(=O)N[CH]C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CCC=C(C)C=CC,0.1980347877044165,3.75,474.62500000000017,4.538290000000004,True,c1ccccc1
[CH][C@@H](O)[C@@H](Cc1cccc(Br)c1)N(Cc1ccc2[nH]ncc2c1)C(=O)NCCC=CC=CN,0.2449118624705545,4.25,510.43600000000015,3.938990000000002,True,c1ccc(CCNCc2ccc3[nH]ncc3c2)cc1
CCN(C(=O)CCc1ccc(O)cc1)[C@@H](Cc1ccccc1)[C@H](O)CN(S)Cc1cccs1,0.3300683935088515,4.15,484.6870000000001,4.554000000000006,True,O=C(CCc1ccccc1)N[C@H](CCNCc1cccs1)Cc1ccccc1
OC(CCOCC=CC=CCF)C(O)C(COCc1ccccc1)OCc1ccc(F)c(F)c1,0.2774158075464886,4.1,480.52300000000025,4.277200000000003,True,c1ccc(COCCOCc2ccccc2)cc1
C#CN=CC=CC[CH]C[C@H](O)CN1CCN(Cc2cc3sccc3s2)C[C@H]1C(=O)NC(C)(C)C,0.2953526335570213,4.25,499.7260000000003,3.926790000000003,True,c1cc2sc(CN3CCNCC3)cc2s1
CC(C)c1ccccc1Sc1c(O)cc(-c2ccccc2Cl)oc1=O,0.615220176584574,3.95,372.8730000000001,5.940400000000004,False,O=c1oc(-c2ccccc2)ccc1Sc1ccccc1
CC1CN(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)C=Cc2cc(O)ccc2O)C1,0.4053294512122374,4.050000000000001,396.48700000000014,2.1511,True,O=C(C=Cc1ccccc1)N[C@H](CCN1CCC1)Cc1ccccc1
COC=CC=CS(=O)(=O)N(CC1CCCC1)C[C@@H](O)CN(C=O)CC1CCCCC1C,0.2613631668985606,4.1,456.6490000000003,3.127800000000001,True,C1CCC(CNCCCNCC2CCCC2)CC1
CC(C)(C)NC(=O)C=CNC(=O)CC[C@H](O)C(Cc1ccccc1)NC(=O)CCC(N)=O,0.2989761673195539,4.05,446.5480000000002,0.665100000000002,True,c1ccccc1
COc1cccc(OC/C=C\CCCCCNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[CH]CO[CH]O)c1,0.1495615186162095,4.2,528.6460000000002,4.148780000000002,True,C(=C\COc1ccccc1)\CCCCCNCCCCc1ccccc1
CC=CC(CC)SC1=C(O)OC(CCc2csc(C(C)C)n2)(C(C)C)CC1=O,0.4657866489769764,3.9,423.6440000000002,6.398300000000006,True,O=C1C=COC(CCc2cscn2)C1
CC=CC=CCNC(=O)C1CC1NC(=O)N(CCC=CC=COC)Cc1ccc2c(c1)OCO2,0.361725046606495,4.25,467.5660000000002,3.670300000000002,True,O=C(NCc1ccc2c(c1)OCO2)NC1CC1
C=CCOC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CNC(=O)NCCOC,0.140258607552267,4.35,479.5340000000003,-0.8233999999999944,True,c1ccccc1
C[C@@H]1C[C@@H]2CCCC[C@H]2CN1C[C@@H](O)[C@H](CC=CC=COCC(N)=O)NC(=O)OC(C)(C)C,0.3374042061048333,4.1,465.63500000000033,3.1031000000000013,True,C1CC[C@H]2CNCC[C@@H]2C1
CC=CC=CS(=O)(=O)N(CC(C)C)[C@H](C)CCCCNC(=O)CCc1ccc(Cl)cc1,0.2963281195432896,3.85,469.0910000000002,5.325200000000005,True,c1ccccc1
CC=CNCC(CCOC(=O)C(C)C(C)C(=O)N[C@H](C=N)CCCNC(=N)N)N=[N+]=[N-],0.0400012724966191,4.2,437.54900000000015,1.3916400000000022,True,
CC(C)CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C,0.5633779725331055,4.1,449.6170000000002,1.937099999999999,True,O=C(CCCc1ccccc1)N1CCSC1
CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)C=CC=C1C=CC=CC1,0.2771326381102449,4.1,466.5820000000003,1.0432000000000012,True,O=C(C=CC=C1C=CC=CC1)NCC(=O)NCCc1ccccc1
C=C(C=C([CH]OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCCNCCC=CCOC)OC)OC,0.1012363894533843,4.05,490.62100000000027,2.3088900000000017,True,c1ccccc1
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)/C(O)=C(\C#N)c1ccc([N+](=O)[O-])cn1,0.3183771550535667,4.2,410.4300000000002,3.9184800000000015,True,C(=Cc1ccccn1)CCc1ccccc1
CNC(C)C(=O)NC(Cc1ccccc1)[C@@H](O)CCC(=O)NCC(=O)NCC(=O)OC,0.2459590261501637,4.15,436.5090000000001,-1.1316999999999946,True,c1ccccc1
[CH][C@H](O)[C@@H](O)[C@@H](Cc1ccccc1)N(Cc1cccc(N)c1)C(=O)NCCCCCNC(=O)CN,0.1745004838694078,4.2,483.61300000000017,1.069790000000002,True,c1ccc(CCNCc2ccccc2)cc1
CN(C)C(=O)[C](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.6233058648192847,3.9,439.57600000000025,3.778790000000003,True,[CH](CCCCc1ccccc1)Cc1ccccc1
CC=CC=CCCS(=O)(=O)[C@H](CC(C)C)NCCCC[C@H](O)[C@H](Cc1ccccc1)NC,0.2372997226056723,3.75,464.7160000000003,4.247300000000004,True,c1ccccc1
COCCOCC=CC=CCC[CH]C[C@H](Cc1ccccc1)NC[C@@H](O)C[C@H](C)Cc1ccccc1,0.17668153555898,3.7,492.72400000000016,5.967090000000008,True,c1ccc(CCCCCNCCc2ccccc2)cc1
C=CCN1C(=O)N(Cc2ccncc2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,0.5082292260099889,4.2,457.5740000000002,3.449600000000002,True,O=C1N[C@H](Cc2ccccc2)CC[C@@H](Cc2ccccc2)N1Cc1ccncc1
C=CS(=O)(=O)N(C[C@H](C)CC)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCCN1CCOCC1,0.403731323117083,4.3,497.65800000000047,1.8384000000000011,True,O=C(NCCc1ccccc1)OCCN1CCOCC1
C=CC=CC=CC[C](O)C[C@H](Cc1ccccc1)NC(=O)C(NC(=O)OC(C)(C)C)C(C)C,0.3759010564784798,3.75,455.61900000000014,5.246290000000005,True,c1ccccc1
CC(NC(=O)OCc1ccc(Cl)cn1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C1CCCCC1C,0.4902158334878253,4.25,488.0280000000003,4.264400000000004,True,O=C(CNC(=O)OCc1ccccn1)N[C@@H](Cc1ccccc1)CC1CCCCC1
Nc1cccc(C(=O)N[C@H](Cc2ccccc2)C(=O)NCc2ccccc2)c1,0.5568931669064769,3.95,373.4560000000001,2.926300000000001,True,O=C(N[C@H](Cc1ccccc1)C(=O)NCc1ccccc1)c1ccccc1
C#CCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CO[C@H]2OCC[C@H]21)C(CC=C)C(N)=O,0.3045024051480346,4.3500000000000005,471.5540000000004,0.8114000000000012,True,O=C(NCCc1ccccc1)O[C@@H]1CO[C@H]2OCC[C@H]21
CCCO[C@@H](C(=O)N[C@H]1c2ccccc2C[C@H]1O)[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(C)=O,0.3310880855789497,4.25,476.6140000000003,1.7529999999999994,True,O=C(CCCCCC1CCCCC1)N[C@@H]1CCc2ccccc21
CC(=O)CC[C@@H](C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(C=O)CC(C)C,0.4909654854426256,3.85,406.52300000000025,2.5569000000000006,True,c1ccccc1
CC[C@H](C)[CH]NC(=O)[C@@H]1CCCCN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[CH]CCN,0.3711392337411694,4.0,444.6200000000002,1.8064800000000008,True,c1ccc(CCCCN2CCCCC2)cc1
[N-]=[N+]=NCC(O)CNC1c2ccccc2C[C@H]1O,0.4097242546678632,3.9,248.286,0.9055,True,c1ccc2c(c1)CCC2
CC=CC=CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(C[C@@H](C)O)S(=O)(=O)C=CC=CC,0.3080649546212247,3.95,462.61200000000025,2.3095000000000008,True,c1ccccc1
CC=CC=C(CSC=C(O)OC(CCc1ccccc1)C(=O)NC(C)C)C(C)(C)C,0.324952237429267,3.65,431.64200000000017,6.167700000000007,True,c1ccccc1
CC=CC=CC[CH]N(Cc1cccc(C(F)(F)F)c1)C(=O)NCCC=CC=CCCC(=O)O,0.2676310000336528,3.95,463.5200000000001,6.268490000000006,True,c1ccccc1
CC(C)OC[C@H]([N-][C@@](O)(CN=[N+]=[N-])[C@H](Cc1ccccc1)N1Cc2cccc(O)c2C1)ON=[N+],0.1987351790381713,4.550000000000001,467.53000000000026,3.626700000000002,True,c1ccc(CCN2Cc3ccccc3C2)cc1
CC[C@H](C)[CH]NC(=O)[C@H](C(C)C)[C@@H](O)[C@H](O)[C@H](CC(C)C)NC(=O)[CH]CC=CNC,0.2761269674853288,3.7,425.61400000000015,2.1628800000000004,True,
CCC=CC=CS(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CCNC,0.3457238517762089,3.95,465.6600000000002,2.452,True,c1ccccc1
CC(C)CNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(N(C)C)cc1[SH]=O,0.2907282699697895,4.0,457.64000000000016,2.4040000000000004,True,O=C(/C=C/c1ccccc1)NCCc1ccccc1
CC(C)CNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)C=CN=CC(I)=CC(O)=CO[SH]=O,0.0581195029178057,4.15,575.4690000000002,2.5001,True,c1ccccc1
C[CH]N(Cc1ccc2c(c1)oc(=O)n2C[CH]O)C(=O)NCCC=CC=CO/N=C/C,0.1927517495242736,4.2,414.46200000000016,3.304380000000002,True,O=c1[nH]c2ccccc2o1
CC=CC(O)=COCCCCCCCCCCCCCCC(O)CN(CC(C)C)S(=O)(=O)C=CC=COC,0.0690884335161754,3.8,557.8380000000006,7.372300000000009,True,
CN[C@H](Cc1ccc(OCCO)cc1)C(=O)N[C@H](C)C(=O)NC[C@H](O)CCC=CC=CN(C)C,0.2212589796990461,4.05,476.6180000000003,0.5817000000000033,True,c1ccccc1
C=CC=CS(=O)(=O)N(CC(C)C)CC(O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1COCCN1,0.3984575554823672,4.2,465.6160000000002,1.0507000000000013,True,O=C(NCCc1ccccc1)[C@@H]1COCCN1
CN1SN(Cc2ccccc2)[C@@H](COc2ccccc2)[C@@H](O)[C@H](O)[C@@H]1COc1ccccc1,0.4918194043152077,4.3,466.6030000000001,3.614200000000002,True,c1ccc(CN2SN[C@@H](COc3ccccc3)CC[C@@H]2COc2ccccc2)cc1
CCOC(=O)[C@H]1O[C@@H]1C(=O)N(CC(=O)O)NC(=O)[CH]NC(=O)[C@H](CCC(=O)O)NC,0.119522221659586,4.55,431.37800000000016,-3.0079099999999945,True,C1CO1
CCNC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)C=CC=COC,0.3135877245164643,4.05,453.6050000000001,2.239299999999999,True,c1ccccc1
C=CC=CC[CH]C[C@H](O)CN1CCN(C(C)(C)c2cc3cnccc3o2)C[C@H]1C(=O)NCC,0.4014672112054721,4.15,453.6070000000003,3.2727900000000014,True,c1cc2oc(CN3CCNCC3)cc2cn1
[CH][C@H](O)[C@H](O)OC[C@@H](Cc1ccc2c(c1)OCO2)C(=O)N[C@H]1c2ccccc2C[C@H]1O,0.4595545676472192,4.4,427.45300000000015,0.7554899999999998,True,O=C(CCc1ccc2c(c1)OCO2)N[C@@H]1CCc2ccccc21
C=CS(=O)(=O)CNCCNCC=CN[C@@H](Cc1ccccc1)[C@H](Cc1ccccc1)NC=O,0.2077166569134154,4.1,470.6390000000002,1.7533,True,c1ccc(CCCCc2ccccc2)cc1
[CH][C@@H](O)[C@@H](Cc1ccccc1)N(Cc1ccc2[nH]ncc2c1)C(=O)NCCC=CC=CN(C)C,0.3009882819884841,4.15,459.5940000000001,3.779390000000002,True,c1ccc(CCNCc2ccc3[nH]ncc3c2)cc1
CC(C)(C)NC(=O)[C@@H]1CCCC[C@@H]1C[C@@H](O)[C@H](CSc1ccccc1)NC(=O)[CH]CC(N)=O,0.3660115863552031,4.1,476.6630000000001,2.81529,True,c1ccc(SCCCCC2CCCCC2)cc1
C#CC(F)=CC=CNCCNCC=CN[C@@H](Cc1ccccc1)[C@H](Cc1ccccc1)NC=O,0.1344391287228742,3.9,460.59700000000015,3.237800000000001,True,c1ccc(CCCCc2ccccc2)cc1
C=CC=CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC(C)C)S(=O)(=O)CC=CC=COC,0.2740439014084718,3.95,490.6660000000002,3.2112000000000007,True,c1ccccc1
CN[C@@H](CC(N)=O)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[CH]C(=O)N[CH]CC(C)C,0.2855137219010579,3.95,424.5860000000002,1.1843800000000022,True,C1CCCCC1
CC(C)C1(Cc2ccccc2)CC(=O)C(C)(c2ccccc2)C=C(O)O1,0.8465993898966723,3.75,350.4580000000001,4.970600000000005,True,O=C1CC(Cc2ccccc2)OC=CC1c1ccccc1
CC(=CC=CC[CH]C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)OCCN1CCCC1,0.2395789640373287,3.9,471.6620000000004,5.040190000000005,True,[CH](CC=CC=COCCN1CCCC1)CCCCc1ccccc1
CC(C)[CH]NC(=O)[C@H]1CCCN1CC(O)CN(CSCC=CC=CC(C)(C)C)CC(C)C,0.2233810756068921,3.75,466.7560000000002,4.552890000000004,True,C1CCNC1
CC=CC=CCCC(=O)N[C@H](CCC)C[C@H](O)C(Cc1ccccc1)NC(=O)C1(C(N)=O)CC1,0.2330196584597144,4.0,469.6260000000004,2.9278000000000004,True,O=C(NCCc1ccccc1)C1CC1
CC(C)(C)OC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[CH]Cc1ccccc1,0.416777336416931,4.0,455.57500000000016,2.7974900000000007,True,[CH](CCCCc1ccccc1)Cc1ccccc1
CCCOc1ccc(CN[C@@H](C(=O)N[CH]C(C)C)[C@H](O)[C@H](Cc2ccccc2)NC(C)=O)cc1,0.3416495026443074,4.0,468.6180000000003,2.9758900000000006,True,c1ccc(CCCCNCc2ccccc2)cc1
C[C@H](Cc1ccccc1)NC(=O)CCC(=O)C(=O)NC(=O)[C@H](C)Cc1ccc(O)cc1,0.5068288471006672,4.0,424.4970000000001,2.3103,True,O=C(CCC(=O)C(=O)NC(=O)CCc1ccccc1)NCCc1ccccc1
CCCCNS(=O)(=O)OC=CC(=CSC=C(O)OCCCc1ccc(N)cc1)C(C)(C)C,0.14020894015527,4.05,484.68400000000025,5.402900000000005,True,c1ccccc1
CC(C)[C@@H](C(=O)N[C@H]1c2ccccc2CC1O)[C@@H](O)[C@H](O)[C@H](CC1CCCCC1)NC=O,0.3515340959717789,4.15,446.5880000000003,1.8399,True,O=C(CCCCCC1CCCCC1)N[C@@H]1CCc2ccccc21
CCCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.4695795430301941,3.9,454.6110000000002,4.401000000000003,True,c1ccc(CCCCCCc2ccccc2)cc1
